frame	complex	receptor	ligand	dG
365	-22734.04483896	-5839.765610879999	-16827.2202592	-67.05896887999916
366	-22785.20976072	-5850.76631704	-16879.53354928	-54.90989439999976
367	-22700.930004399997	-5817.6314948	-16814.56792456	-68.7305850399971
368	-22770.14243768	-5871.25727792	-16833.934189120002	-64.95097063999856
369	-22778.37429008	-5877.600388079999	-16844.09003304	-56.68386896000084
370	-22733.49056152	-5854.212609040001	-16815.422684959998	-63.85526752000078
371	-22742.8277932	-5838.863124320001	-16851.093203200002	-52.87146567999662
372	-22758.82596448	-5848.924308240001	-16862.137420319996	-47.76423592000356
373	-22839.01186256	-5893.8988396800005	-16884.50909672	-60.60392615999808
374	-22735.40144704	-5864.84096256	-16809.56126872	-60.99921575999906
375	-22702.00748824	-5885.40412376	-16764.24589296	-52.35747152000113
376	-22652.811118880003	-5854.35941888	-16743.64867848	-54.80302152000513
377	-22699.26099648	-5882.2724196	-16762.4172716	-54.57130528000198
378	-22676.565967280003	-5858.2038156	-16762.705823279997	-55.656328400007624
379	-22697.773785840003	-5862.28943616	-16776.327471999997	-59.15687768000498
380	-22709.682386639997	-5838.5502410399995	-16810.10213712	-61.03000847999647
381	-22745.03321592	-5884.328619360001	-16799.23284528	-61.47175128000163
382	-22785.15112136	-5869.67282096	-16846.007899120003	-69.47040127999571
383	-22742.77716592	-5865.36668544	-16824.57722928	-52.83325120000154
384	-22785.90998848	-5896.3163046399995	-16831.6765772	-57.91710664000129
