time	total_energy	polar_energy
1291	-1.448388784800001	4.885686
1292	-1.4319721479999992	3.921666
1293	-0.568371612	0.378882
1294	-0.619095948799999	5.428874
1295	-0.5267848808000001	2.787706
1296	-0.3390414936	-0.380962
1297	-0.20250530880000003	1.711394
1298	-0.7058702599999996	2.742084
1299	-0.47639291919999993	1.553098
1300	-0.6503427104	3.018358
1301	-0.536633912	0.881886
1302	-0.3550478511999995	2.231822
1303	-0.8724625968000002	4.090992
1304	-0.3488471423999999	2.11431
1305	-0.4799559399999997	1.976604
1306	-0.48009933839999935	4.761602
1307	-0.41198543680000044	2.497906
1308	-0.8378047536000002	1.881668
1309	-1.1502734576	6.515292
1310	-0.4433368543999999	1.420346
