time	total_energy	polar_energy
1048	-15.447143231999988	88.318976
1049	-16.0260100144	91.058422
1050	-21.003491046399994	76.053792
1051	-19.132599296	80.57143
1052	-19.553382343199996	79.133202
1053	-17.7275165168	87.026826
1054	-12.8648411768	82.07574
1055	-18.207732162399996	77.529278
1056	-15.991565573599999	80.175982
1057	-16.456261578400003	79.230924
1058	-21.659262587999997	75.167934
1059	-19.191023372800018	79.649502
1060	-21.83076004960001	75.954534
1061	-19.4072355552	77.03178
1062	-20.3918816328	76.512726
1063	-11.922886966400007	68.9953
1064	-18.309652856	78.458048
1065	-8.924473105600002	65.211052
1066	-18.80969646320001	80.519004
1067	-17.97155055519999	84.359078
1068	-12.661688163200017	70.440632
1069	-19.058548608000002	75.184012
1070	-20.492714222400007	75.103822
1071	-18.855875055199995	78.165524
1072	-11.930231905600003	78.081234
1073	-12.139400956800003	81.235642
1074	-13.441040828000009	86.096128
1075	-12.041006664000005	80.0336
1076	-12.240924478400007	80.242346
1077	-25.340672663999996	74.643604
1078	-16.091180245599993	83.461736
1079	-20.99088713519999	77.680046
1080	-16.344079721599996	80.9108
1081	-8.027880159200008	76.449058
1082	-14.3530650312	88.03186
1083	-11.337091453600006	81.292728
1084	-10.472139768000002	81.651586
1085	-10.70595456160001	82.438676
1086	-13.187442608800009	89.484096
1087	-13.885219081600006	89.94337
1088	-12.369847826400004	94.202006
1089	-14.652001736800003	90.60454
1090	-14.580528956799991	84.534158
1091	-12.202734658399994	87.187714
1092	-10.115982288799994	80.785332
1093	-13.004255208800002	81.448978
1094	-6.489697962399994	75.024432
1095	-11.190072888000001	78.902954
1096	-13.60345367439999	91.386604
1097	-6.8961948912	75.082898
1098	-11.547302311999992	82.30664
1099	-15.1666251224	81.273184
1100	-13.122664109599985	84.254738
1101	-10.631998585600005	82.937906
1102	-12.535161864799996	85.614906
1103	-15.023783820000006	92.293454
1104	-9.6119495296	83.674628
1105	-13.952775116	87.786088
1106	-19.856625717600004	94.97664
1107	-17.353610487999994	78.926074
1108	-10.374670102399989	78.422244
1109	-14.58111620079999	80.09762
1110	-14.183562276800004	96.097786
1111	-10.475762596799996	89.520032
1112	-11.959621539999995	84.864572
1113	-7.643485390400006	79.90667
1114	-14.292774236000003	84.2473
1115	-13.435620121600007	86.871038
1116	-11.323370927200006	81.287408
1117	-12.363272539199993	79.38639
1118	-16.204554617600003	90.556622
1119	-14.106574107200004	84.024996
1120	-15.486049969600003	81.194266
1121	-11.892115528799987	74.644006
1122	-13.237815864000005	81.747796
1123	-13.780413151199994	80.908596
1124	-8.012517719200009	78.33093
1125	-18.320643068800003	91.62993
1126	-12.073226408799984	81.292786
1127	-14.186106352000007	83.204638
1128	-13.847685915199989	85.804694
1129	-13.554055953599999	81.719694
1130	-12.3474452984	79.142568
1131	-5.357059699200004	69.935802
1132	-14.719404765599993	82.810308
1133	-5.979629452800005	76.278272
1134	-12.217783255999995	85.804426
1135	-14.611283200800004	88.007248
1136	-11.710508646400012	84.568744
1137	-17.50425504639999	93.275568
1138	-15.980162570399994	88.741888
1139	-15.121603560799997	88.283038
1140	-12.944659356000003	89.338794
1141	-11.779540951199998	85.599996
1142	-15.415929771999991	91.055988
1143	-13.956398242399988	95.818376
1144	-6.901194598399996	79.07426
1145	-11.208586779200008	85.763382
1146	-13.457429055999999	91.127988
1147	-8.56876678879999	85.105596
1148	-7.039062123200005	80.450712
1149	-8.377590203999992	82.22965
1150	-12.050151694400007	86.823718
1151	-13.498416627199994	88.682518
1152	-10.971831071200008	84.858696
1153	-12.673836061599994	90.110058
1154	-13.567400627199989	87.759484
1155	-13.6176520216	84.19286
1156	-10.931111002400002	82.261382
1157	-16.580552262400005	89.271866
1158	-13.0327222968	83.557686
1159	-12.79776260080001	88.784778
1160	-13.58820100880001	84.31764
1161	-15.066977205600002	86.882208
1162	-13.631109816800002	93.294096
1163	-11.907621042400002	86.469084
1164	-4.059041093600005	70.380386
1165	-12.670570201599991	84.76766
1166	-13.456325847999992	91.897058
1167	-6.669869821599999	78.137128
1168	-6.471491867999999	78.153036
1169	-13.114702079999999	85.475636
1170	-9.361674146399999	77.9703
1171	-11.905238988799995	91.989918
1172	-7.817629383199998	77.17222
1173	-11.304066029599994	85.598144
1174	-13.272432888799994	91.674198
1175	-11.514916332799988	84.552344
1176	-10.2477410928	84.684624
1177	-10.078126126400011	81.389304
1178	-11.069444207199993	85.546136
1179	-11.943406846400006	82.932544
1180	-14.2188750248	84.71271
1181	-13.638280856800002	92.055776
1182	-14.593364383999994	91.090656
1183	-9.981045639199998	82.931152
1184	-7.165076827999983	78.355624
1185	-15.793769444799988	93.960796
1186	-15.179301875999995	91.929568
1187	-13.618667268000014	84.5307
1188	-13.928624618400004	83.94807
1189	-8.254784870400012	78.819204
1190	-16.768591994400005	91.217822
1191	-4.1219529887999915	64.55114
1192	-11.4006430216	82.061812
1193	-6.6565984248	77.33175
1194	-13.051210245600004	85.210754
1195	-15.467636720000009	91.308712
1196	-13.644286481600002	83.974898
1197	-16.302204824800004	94.380524
1198	-12.9431203032	87.124226
1199	-12.93163019839999	89.036028
1200	-13.767038576000008	87.093218
1201	-16.97198043840001	91.459448
1202	-11.124778728800012	82.97885
1203	-12.6869448352	88.446432
1204	-14.151419922399988	87.486062
1205	-10.368832828800011	86.297074
1206	-13.038829711199988	90.389916
1207	-14.22723524799999	92.543612
1208	-13.383874792799986	86.135164
1209	-8.961762435200004	81.699424
1210	-13.37210897120001	89.95553
1211	-11.745305683200005	87.78912
1212	-9.94159449839999	87.651762
1213	-12.81095009040001	85.342964
1214	-17.918066245599988	93.931442
1215	-8.752248548799997	84.078766
1216	-12.501255764799998	86.352726
1217	-16.0969403	86.648626
1218	-8.051934464800004	83.159558
1219	-7.145154879199996	79.643434
1220	-12.910456566400011	85.559412
1221	-7.971624704799998	85.521888
1222	-10.838025234400003	81.180072
1223	-7.4220841392000105	78.646678
1224	-15.848571876800005	95.22692
1225	-8.163385630399997	81.731296
1226	-11.502043826400005	85.998932
1227	-9.258666411999997	85.562672
1228	-14.919865807199988	93.566558
1229	-11.36069322879999	86.49786
1230	-11.278243393600011	85.205154
1231	-13.624419020799994	90.692768
1232	-13.864255690400011	90.554148
1233	-14.984662193600002	88.55222
1234	-13.902926430400008	88.204858
1235	-12.298644505600013	89.76137
1236	-14.468926135999993	89.60934
1237	-11.05361646399999	81.854392
1238	-7.509595852000006	81.147746
1239	-14.816147332799996	91.264078
1240	-14.493994663200013	87.838816
1241	-10.915521836000003	87.136308
1242	-10.17438605760001	89.79158
1243	-13.137383327199998	89.315546
1244	-8.203280173599998	83.31635
1245	-13.810522575199995	94.72855
1246	-9.593832186400007	87.50721
1247	-14.47611381359999	87.528334
1248	-13.120864548000009	86.890428
1249	-4.212816416800002	71.34029
1250	-14.2530132384	93.813716
1251	-12.750011748799997	85.323578
1252	-13.22182854560001	85.838184
1253	-14.019492196799991	90.56759
1254	-12.859219769599992	79.666126
1255	-2.2457962864000027	62.053224
1256	-2.2937412671999935	61.599814
1257	-8.680808828799986	80.384516
1258	-12.588486103199998	83.383352
1259	-15.117587941599997	91.78013
1260	-9.99668154720001	84.376148
1261	-13.211811608799994	85.269154
1262	-12.59870766160001	89.108362
1263	-10.592388250399997	82.072822
1264	-10.341576683199994	84.067834
1265	-12.343541935199989	90.074802
1266	-12.940415788000003	84.780408
1267	-13.407403958399993	87.063128
1268	-16.788365642400002	94.612398
1269	-3.5994539000000008	70.766992
1270	-14.683781238399986	89.128292
1271	-12.193948728000015	87.831144
1272	-8.578036925600001	78.89484
1273	-12.243537733600002	88.431144
1274	-14.2587613136	92.761622
1275	-13.10203341920001	86.612906
1276	-3.4466236984000123	66.745504
1277	-11.60484422080001	88.372188
1278	-10.319652412000014	83.979554
1279	-9.9238661936	84.880696
1280	-12.441767179200006	85.473698
1281	-13.245176281599994	91.832604
1282	-10.153777571200003	81.85082
1283	-12.832335335999991	92.07062
1284	-11.00909185680001	86.643018
1285	-4.680844436000001	71.071436
1286	-12.976986783999983	88.920758
1287	-13.337521685599999	93.775514
1288	-12.033162192799997	87.204188
1289	-4.950060723199984	71.633756
1290	-7.919383647200005	80.189044
1291	-13.131858701599992	90.29984
1292	-10.809840059999999	88.143756
1293	-14.96193293919999	88.94923
1294	-10.9751109408	85.453418
1295	-13.353218338400005	84.744454
1296	-7.036139120000012	80.139534
1297	-13.854529386400007	91.054136
1298	-11.779312277599999	86.023116
1299	-6.068599576799999	77.43384
1300	-13.73525668159999	83.65962
1301	-8.824107157599993	83.460112
1302	-13.42503504239999	84.566896
1303	-9.4568262136	84.688158
1304	-14.814596507200003	95.701106
1305	-12.8856926016	90.501772
1306	-11.219496185600002	86.26052
1307	-14.609291478399982	92.39382
1308	-11.337532832799994	89.54223
1309	-12.536770590399998	88.430448
1310	-13.808755597600001	89.079874
1311	-12.009516060000003	85.583334
1312	-15.777436481599995	92.826356
1313	-10.057639144799992	83.520358
1314	-14.186560682400007	84.068018
1315	-15.297029194400018	86.554026
1316	-4.423851770400004	61.311692
1317	-7.128364823200005	70.123102
1318	-15.727898850399999	86.053788
