time	total_energy	polar_energy
1359	-14.26296126479999	83.987278
1360	-14.86924798000001	85.75795
1361	-17.396384027199993	82.56041
1362	-16.646936585599995	82.673544
1363	-13.486947973600008	80.118372
1364	-16.826755359200007	84.04645
1365	-13.366913395199996	82.603284
1366	-16.454597943999993	83.95217
1367	-13.805058402400007	79.900048
1368	-13.870165841600002	79.940134
1369	-11.054292949599994	84.243044
1370	-12.890860920000001	79.350004
1371	-13.414097514399998	81.053424
1372	-10.709597139200003	80.270516
1373	-14.680965878400013	81.166258
1374	-17.523446636800003	82.022224
1375	-15.231696096799986	81.42681
1376	-10.788665196000004	78.226494
1377	-13.855851549599997	82.878418
1378	-13.321938455999994	82.732786
1379	-15.238079811199995	85.01715
1380	-11.481172704799992	78.582468
1381	-15.3514146672	81.177886
1382	-12.597102063200001	82.751472
1383	-15.673700285599988	83.11682
1384	-12.225106096800008	81.444576
1385	-14.27970348240001	82.283946
1386	-10.499668773599996	76.629834
1387	-12.655172633599989	78.906558
1388	-15.597076600800008	82.84333
1389	-13.167463092799997	77.034824
1390	-2.2763729344000048	58.889196
1391	-16.6325250272	81.891544
1392	-16.40928972559999	78.24078
1393	-14.15537292079999	78.829868
1394	-15.5274727344	82.69709
1395	-13.569750985600011	89.011682
1396	-12.320299659199998	82.268984
1397	-2.176182454399995	60.446086
1398	-1.6711112655999965	54.234898
1399	-3.6790211319999924	61.599254
1400	-9.331828292800008	79.015048
1401	-13.5378571752	84.426608
1402	-9.475359939199997	82.238044
1403	-11.261595426399989	91.965186
1404	-15.908354808000002	74.863854
1405	-15.542789707999997	82.947108
1406	-16.417734960000004	80.991002
1407	-12.34734805440001	78.607462
1408	-15.15678563359998	79.922514
1409	-13.32319022319999	81.265342
1410	-8.413598371199996	77.65178
1411	-5.953861546400002	70.461418
1412	-13.755840964799996	80.889294
1413	-15.195498591199982	75.29828
1414	-14.066504412000004	81.012264
1415	-18.82550176960001	78.946508
1416	-20.862739328	79.121424
1417	-18.114184871200006	79.248016
1418	-9.204038522399998	73.0207
1419	-20.635642460800014	80.251578
1420	-14.371061455999996	76.800374
1421	-15.029538871199993	80.402944
1422	-13.14287268719999	84.518172
1423	-6.021056483200001	74.266688
1424	-13.566706184799997	92.377854
1425	-8.674997779199995	81.98255
1426	-6.7863463224	75.31055
1427	-25.2196398296	73.894524
1428	-18.758505634400002	83.443658
1429	-21.766480224000002	76.077472
1430	-5.825553124799997	61.71843
1431	-12.415145144799999	82.937098
1432	-11.11751770960001	78.488148
1433	-10.650429843200008	82.774666
1434	-14.304022808800006	77.970092
1435	-12.5055041864	84.356142
1436	-11.419463517600004	81.787618
1437	-1.8958575975999967	56.76386
1438	-11.830623210400015	83.596594
1439	-14.89966870640001	81.270996
1440	-9.735132819200008	77.760802
1441	-11.05069876240001	86.386388
1442	-10.837129872800002	78.378478
1443	-3.0083960671999908	63.782006
1444	-10.963595331199997	80.342848
1445	-10.2102693056	80.335408
1446	-13.653426961599989	94.652174
1447	-13.21759294799999	84.50901
1448	-8.082391556800001	81.22717
1449	-3.079893264000005	67.458666
1450	-10.006144572000006	89.127136
1451	-4.9021486687999944	73.673146
1452	-12.830646063999996	91.016812
1453	-14.197034493600004	92.824792
1454	-14.718587988799994	91.203126
1455	-14.340449582399996	84.794858
1456	-4.0288585103999965	64.056616
1457	-12.128079946400003	80.12077
1458	-9.499853872800008	67.261336
1459	-25.738967676799987	72.24993
1460	-18.292020273599988	73.567474
1461	-25.494511089600003	75.724076
1462	-23.457077797600007	76.121608
1463	-24.150603759199996	71.105452
1464	-23.027571631199997	77.355948
1465	-23.0670007656	74.293788
1466	-26.724002240000004	69.495818
1467	-26.892757171200007	71.732778
1468	-26.336134758399982	72.794458
1469	-22.531368793600002	72.986728
1470	-24.680365643200002	72.502696
1471	-20.407195960799996	76.26866
1472	-23.214095827999998	72.033348
1473	-15.926461059200005	75.211018
1474	-12.889677465600005	72.049108
1475	-23.360748704	75.91798
1476	-23.34867452719999	76.33871
1477	-22.828455624800014	73.892648
1478	-25.883081581599996	74.730724
1479	-18.5692353656	73.804524
1480	-24.825616087199997	74.301408
1481	-16.052112374400018	77.563212
1482	-18.363850367999994	71.939058
1483	-26.102137601599996	73.60354
1484	-27.503475576000007	71.707716
1485	-25.203144664000007	72.910626
1486	-24.215064824000002	75.102274
1487	-22.64754522239999	77.161068
1488	-20.464276343199998	79.196276
1489	-24.623840108799993	75.090722
1490	-21.16334073760001	73.780418
1491	-23.58101922160001	73.985956
1492	-22.331386859200002	70.243544
1493	-25.14901377360001	73.761774
1494	-22.349549628800002	74.721442
1495	-15.870700267199993	71.45299
1496	-23.9829914872	72.606194
1497	-22.704716654399995	75.875326
1498	-20.392161387200012	72.954854
1499	-27.588044223200004	70.001352
