,complex,receptor,ligand,delta
311,-23933.969918639996,-7033.5962124,-16870.73971208,-29.633994159994472
312,-23999.68511608,-7087.097100320001,-16883.8059032,-28.782112560002133
313,-23945.309435760002,-7059.87948872,-16856.148116880002,-29.281830160001846
314,-23922.835061680005,-7054.02367704,-16833.46636648,-35.345018160005566
315,-23837.337027440004,-7012.24516,-16787.10847024,-37.98339720000149
316,-23882.077928400002,-7060.4302512,-16789.96193344,-31.68574376000106
317,-23910.92239656,-7061.998249120001,-16811.51780456,-37.40634287999637
318,-23866.07713848,-7060.20475128,-16770.83755464,-35.03483256000254
319,-23840.42201184,-7020.1266708,-16778.16489568,-42.1304453599987
320,-24006.92866592,-7065.7625811200005,-16905.61695792,-35.549126879999676
321,-23903.061530000003,-7032.93178752,-16826.618291759998,-43.51145072000509
322,-23902.278560640003,-7035.123284560001,-16825.16634184,-41.98893424000198
323,-23920.51301672,-7055.00018848,-16821.9032188,-43.609609440001805
324,-23922.96628064,-7019.522960720001,-16864.17473488,-39.26858503999756
325,-23893.958113999997,-7020.622154239999,-16829.6753528,-43.660606959998404
326,-23930.19748608,-7061.3550399999995,-16831.257151520003,-37.58529455999815
327,-23851.324267279997,-7018.42021856,-16797.3333244,-35.57072431999768
328,-23913.97629432,-6979.284001759999,-16890.4734404,-44.2188521600001
329,-23883.39808416,-7029.02242992,-16806.67974944,-47.69590479999897
330,-23821.476018079997,-7037.35438936,-16741.25910032,-42.862528399997245
331,-23883.652967039998,-7018.45050936,-16820.8772012,-44.32525647999864
332,-23870.55732824,-6990.96243352,-16835.82993216,-43.76496256000246
333,-23837.00432112,-6999.144248240001,-16791.20966776,-46.65040511999905
334,-23932.93814064,-7050.265481440001,-16838.05062224,-44.622036959997786
335,-23847.40927016,-7024.749288800001,-16788.429104320003,-34.230877039994084
336,-23935.96783184,-7036.4221158400005,-16864.11683416,-35.42888184000185
337,-23950.647465119997,-7053.990612480001,-16858.37522672,-38.28162591999717
338,-23951.40370704,-7040.84213008,-16867.73321496,-42.8283620000002
339,-23929.97044792,-7038.260049439999,-16854.36088456,-37.34951392000221
340,-23838.091858480002,-7023.491392400001,-16773.84718456,-40.75328152000293
341,-23831.055043680004,-6985.467551680001,-16799.09468824,-46.49280376000388
342,-23897.944570239997,-6995.35165552,-16862.50766992,-40.08524479999687
343,-23851.02613712,-6995.503120320001,-16812.944066480002,-42.57895031999578
344,-23918.76183968,-7074.08486472,-16807.641322159998,-37.03565280000112
345,-23879.58418688,-7029.524777279999,-16817.46887224,-32.59053736000351
346,-23827.700496079997,-7030.796404159999,-16754.86723704,-42.0368548799961
347,-23872.660076160002,-6985.25351304,-16842.294702479998,-45.111860640005034
348,-23917.36904192,-7040.681242560001,-16838.63691512,-38.050884239997686
349,-23859.2541584,-7049.52318184,-16786.9443384,-22.78663815999971
350,-23895.78376888,-7013.8807908,-16853.55653672,-28.346441360001336
351,-23907.72741904,-7043.335855360001,-16821.45278144,-42.938782239998545
352,-23930.83004792,-7014.25266208,-16881.278838,-35.298547840004176
353,-23842.986705360003,-6996.36833256,-16805.209771359998,-41.40860144000544
354,-23834.73688488,-7052.58685536,-16738.21619144,-43.93383807999999
355,-23879.11722728,-7034.59988544,-16806.13345856,-38.38388327999928
356,-23847.30726096,-6973.32047136,-16845.97486448,-28.01192512000125
357,-23919.04869544,-7015.7050664,-16871.158075440002,-32.18555359999664
358,-23877.120893280004,-7018.7152576,-16831.7662228,-26.639412880002055
359,-23965.41758336,-7019.11652,-16907.79705136,-38.5040119999976
360,-23933.36875672,-7010.04373112,-16895.07052176,-28.254503839998506
361,-23901.681660640003,-7037.86248152,-16832.839998479998,-30.979180640002596
362,-23932.13578032,-6998.23932952,-16902.33373112,-31.562719679997826
363,-23928.67192448,-7028.25432432,-16868.15952656,-32.25807359999817
364,-23891.959689280004,-7032.4894248,-16830.34912576,-29.12113872000191
365,-23852.433813999996,-7020.6847164,-16815.444136719998,-16.30496087999927
366,-23861.15078512,-7035.17437728,-16803.216296320003,-22.760111519997736
367,-23901.19335392,-7021.2991728,-16848.140514079998,-31.753667040004075
368,-23840.12405216,-7009.15089184,-16803.32220728,-27.650953039999877
369,-23929.916602,-7040.450056480001,-16858.882050879998,-30.58449464000296
370,-23896.985260079997,-7022.36941176,-16845.82529728,-28.79055103999781
371,-23945.236784959998,-7025.4477054399995,-16883.91740928,-35.87167023999791
372,-24023.69140384,-7044.78499464,-16950.680218960002,-28.226190239998687
373,-23981.49484568,-7039.686058559999,-16913.791935520003,-28.016851600001246
374,-23866.23168728,-7014.1941284,-16824.35959792,-27.677960959998018
375,-23920.66963144,-7044.10990744,-16850.68112656,-25.878597439997975
376,-23913.610418559998,-6985.6579292,-16897.619733519998,-30.332755840001482
377,-23842.34425456,-7013.15132888,-16801.053958239998,-28.13896744000158
378,-23798.683240640003,-6992.00780504,-16776.91487672,-29.760558880003373
379,-23829.38002288,-6959.689998399999,-16836.25723424,-33.43279024000003
380,-23808.51711704,-6996.9311158400005,-16780.87617904,-30.70982215999902
381,-23844.7116844,-7026.783232559999,-16780.30095528,-37.62749656000233
382,-23912.35477464,-7037.42768496,-16838.37504968,-36.55204000000231
383,-23818.10851864,-6993.24704256,-16788.82948208,-36.03199400000085
