,complex,receptor,ligand,delta
358,-23634.202617200004,-6848.54450056,-16745.61622104,-40.041895600003045
359,-23700.14346392,-6808.787756,-16846.491966159996,-44.863741760003904
360,-23695.833846,-6827.27648672,-16832.120090319997,-36.437268960005895
361,-23671.801186320004,-6807.58116688,-16831.41332632,-32.80669312000464
362,-23675.183915840003,-6792.233044160001,-16842.421270479997,-40.529601200003526
363,-23742.71154968,-6825.99916352,-16867.13792992,-49.574456239995925
364,-23711.99857928,-6836.99944128,-16839.96550424,-35.03363375999834
365,-23778.46964656,-6813.724621599999,-16916.72757056,-48.01745440000013
366,-23786.08247584,-6851.29043312,-16889.531366080002,-45.260676639998564
367,-23684.474657519997,-6817.57640792,-16816.21423184,-50.684017759995186
368,-23653.2027204,-6818.377084480001,-16789.93273336,-44.89290255999731
369,-23630.25256864,-6825.896297679999,-16773.501705680002,-30.854565279998496
370,-23702.76059056,-6790.13171032,-16872.45987344,-40.169006800002535
371,-23754.344612800003,-6844.1320206400005,-16875.9927356,-34.21985656000106
372,-23692.64869096,-6813.115741680001,-16846.20776944,-33.32517983999787
373,-23713.840214720003,-6834.80858088,-16846.074223680003,-32.95741016000102
374,-23721.010293919997,-6828.45724328,-16851.35791056,-41.195140079998964
375,-23723.87604576,-6847.56565712,-16853.06624928,-23.24413936000201
376,-23633.126677440003,-6791.3692370399995,-16806.82807648,-34.92936392000411
377,-23705.97983504,-6846.27176384,-16819.747397680003,-39.960673519999546
378,-23655.07145376,-6822.82416536,-16796.75304936,-35.49423904000287
379,-23642.90037632,-6819.510930799999,-16788.948317039998,-34.44112848000441
380,-23653.29903848,-6767.24015992,-16842.57911512,-43.47976344000199
381,-23742.19354456,-6815.218179280001,-16890.082299679998,-36.89306560000114
382,-23673.291413199997,-6828.181848239999,-16811.55538992,-33.55417503999706
